project,vuln_commit,fix_commit,cve,cwe
qemu,b31f84126215e3fd4b8acbc3083ae30d407329e8,2563c9c6b8670400c48e562034b321a7cf3d9a85,CVE-2017-2630,CWE-787
qemu,9596ef7c7b8528bedb240792ea1fb598543ad3c4,837f21aacf5a714c23ddaadbbc5212f9b661e3f7,CVE-2015-7504,CWE-787
qemu,48033ad678ae2def43bf0d543a2c4c3d2a93feaf,736b01642d85be832385063f278fe7cd4ffb5221,CVE-2021-3929,CWE-416
qemu,8be45cc947832b3c02144c9d52921f499f2d77fe,bc6f28995ff88f5d82c38afcfd65406f0ae375aa,CVE-2021-3409,CWE-119
qemu,0db895361b8a82e1114372ff9f4857abea605701,e392255766071c8cac480da3a9ae4f94e56d7cbc,CVE-2020-35504,CWE-476
qemu,86dd8fac2acc366930a5dc08d3fb1b1e816f4e1e,b9f79858a614d95f5de875d0ca31096eaab72c3b,CVE-2021-3544,CWE-401
qemu,6105683da35babad9ae168a72d1e89e63e9d6974,6bf21f3d83e95bcc4ba35a7a07cc6655e8b010b0,CVE-2019-20382,CWE-401
qpdf,603f222365252f1a1e20303b3dbe52466be3053b,315092dd98d5230ef0efa18b294d464d0e9f79d0,CVE-2017-9209,CWE-835
qpdf,bd6c8456190af148c9f40806f3a6f561a3c38a53,603f222365252f1a1e20303b3dbe52466be3053b,CVE-2017-9210,CWE-835
qpdf,f8c8e4dcc0f45779dcb93de6f417a2c189d5c157,b4d6cf6836ce025ba1811b7bbec52680c7204223,CVE-2018-9918,CWE-674
qpdf,a9bdeeb0e0059cf702f63c04affbcb56ecc8a29e,dc92574c10f3e2516ec6445b88c5d584f40df4e5,CVE-2021-36978,CWE-787
qtbase,85cfbae1d62617fdc452680813f993e812bb55dd,6b400e3147dcfd8cc3a393ace1bd118c93762e0c,CVE-2021-38593,CWE-787
quagga,ef9bc88981570ef8ea744f0ab96730d192328a49,cfb1fae25f8c092e0d17073eaf7bd428ce1cd546,CVE-2016-1245,CWE-119
quagga,747d6e783b60d67e6f83d3681fe523b2ecb01ed3,3f872fe60463a931c5c766dbf8c36870c0023e88,CVE-2013-2236,CWE-119
radare2,eca58ceea1aade055629a4db4ee399d5fd616220,193f4fe01d7f626e2ea937450f2e0c4604420e9d,CVE-2022-1899,CWE-125
radare2,6d0bf405ac705d4a31cbe436caa44c00898fc85f,0a557045476a2969c7079aec9eeb29d02f2809c6,CVE-2022-1297,CWE-125
radare2,72ffc0271f8505b5a419218366fd5b9f4c5ced6f,feaa4e7f7399c51ee6f52deb84dc3f795b4035d6,CVE-2022-0419,CWE-476
radare2,9540cb5279e601807c30cac3d22b69e7b23af110,48f0ea79f99174fb0a62cb2354e13496ce5b7c44,CVE-2022-1382,CWE-476
radare2,0927ed3ae99444e7b47b84e43118deb10fe37529,ecc44b6a2f18ee70ac133365de0e509d26d5e168,CVE-2022-1452,CWE-125
radare2,d22d160c45ee9cbde14535df1bc0c2b2133fbbf3,a7ce29647fcb38386d7439696375e16e093d6acb,CVE-2022-1031,CWE-416
radare2,c35d1629422a12fafb0b3d379c8739c7894521e9,2b77b277d67ce061ee6ef839e7139ebc2103c1e3,CVE-2022-1244,CWE-703
radare2,cf780fd055e36d489c7d64b206200b91f8bf1a14,10517e3ff0e609697eb8cde60ec8dc999ee5ea24,CVE-2022-0849,CWE-416
radare2,9bcc98f4a67f418d372a934cd1c9e2771a586e69,d4ce40b516ffd70cf2e9e36832d8de139117d522,CVE-2022-1061,CWE-787
radare2,79b39bb54d840442dccea0ddaa11077edd4b8b99,9650e3c352f675687bf6c6f65ff2c4a3d0e288fa,CVE-2022-0518,CWE-787
radare2,7b8df7f5a20afcda6ed5c0ee917aaae277437871,5411543a310a470b1257fb93273cdd6e8dfcb3af,CVE-2019-14745,CWE-77
radare2,ced0223c7a1b3b5344af315715cd28fe7c0d9ebc,cb8b683758edddae2d2f62e8e63a738c39f92683,CVE-2020-27794,CWE-703
radare2,26e23eecfba238c8db560237a6c681071ca6a50a,04edfa82c1f3fa2bc3621ccdad2f93bdbf00e4f9,CVE-2020-15121,CWE-78
radare2,7cfd3678f9dcdca9b14306f803c790d575527fde,37897226a1a31f982bfefdc4aeefc2e50355c73c,CVE-2022-0139,CWE-125
radare2,14189710859c27981adb4c2c2aed2863c1859ec5,0927ed3ae99444e7b47b84e43118deb10fe37529,CVE-2022-1451,CWE-125
radare2,18d1d064bf599a255d55f09fca3104776fc34a67,153bcdc29f11cd8c90e7d639a7405450f644ddb6,CVE-2022-1296,CWE-125
radare2,27fe8031782d3a06c3998eaa94354867864f9f1b,515e592b9bea0612bc63d8e93239ff35bcf645c7,CVE-2022-0712,CWE-476
radare2,a58b8d4e2e3c084ec5093bd96d3283e2a99d2fec,1dd65336f0f0c351d6ea853efcf73cf9c0030862,CVE-2022-1383,CWE-787
radare2,a4dbf115b19bc9a151b241de5f9388e159fd302c,ca8d8b39f3e34a4fd943270330b80f1148129de4,CVE-2022-1240,CWE-787
radare2,2b77b277d67ce061ee6ef839e7139ebc2103c1e3,18d1d064bf599a255d55f09fca3104776fc34a67,CVE-2022-1283,CWE-476
radare2,43eb022ec69007e6683060751d8bc59db9c8c88b,b4ca66f5d4363d68a6379e5706353b3bde5104a4,,CWE-787
radare2,f369ff2de3c807681ec76df450ee6d4af5e04ce0,fc285cecb8469f0262db0170bf6dd7c01d9b8ed5,,CWE-125
radare2,a88843e9896ecb23076dd57052c2704a87c91333,3345147916b9bb3da225248d571cdbac690c0c4d,CVE-2022-0559,CWE-416
radvd,92e22ca23e52066da2258df8c76a2dca8a428bcc,2c50375043186e133f15135f4c93ca964238ee60,CVE-2011-3603,CWE-20
raptor,593f0514eb5ea7615c46d71f18e0137dc1947de1,590681e546cd9aa18d57dc2ea1858cb734a3863f,CVE-2017-18926,CWE-787
rdesktop,1f13bf5c5e86cbc99a6f0492fcdcd38cf0da2105,4dca546d04321a610c1835010b5dad85163b65e1,CVE-2018-8794,CWE-190
rdesktop,b4ee02de039c9c8a2603fdf8a0fec9c36fbe9576,766ebcf6f23ccfe8323ac10242ae6e127d4505d2,CVE-2018-8794,CWE-190
redcarpet,6270d6b4ab6b46ee6bb57a6c0e4b2377c01780ae,a699c82292b17c8e6a62e1914d5eccc252272793,CVE-2020-26298,CWE-79
redis,5becb7c9c69d23aa208a8325eae0d02846590a78,24cc0b984d4ed5045c6ff125b0e619b6ce5ea9c6,CVE-2021-41099,CWE-190
redis,9c00bdd86e8b5e8e863c056cf7c1eb69a00fdc51,ef764dde1cca2f25d00686673d1bc89448819571,CVE-2015-8080,CWE-190
redis,4e2e5be201439cae4c0a03cfc8b6a60be4bff625,9824fe3e392caa04dc1b4071886e9ac402dd6d95,CVE-2021-3470,CWE-787
rizin,2c7f621c968bba1b24a92796bb0f4b0408c9bfb1,38d8006cd609ac75de82b705891d3508d2c218d5,CVE-2022-36040,CWE-787
rizin,1d3f029d0775ab39cfbc14f322a328e820694ea5,aa6917772d2f32e5a7daab25a46c72df0b5ea406,CVE-2021-43814,CWE-787
rizin,38d8006cd609ac75de82b705891d3508d2c218d5,58926dffbe819fe9ebf5062f7130e026351cae01,CVE-2022-36043,CWE-415
rizin,0e86b74b1d18ca5689dec02976b43eeeac91cca0,556ca2f9eef01ec0f4a76d1fbacfcf3a87a44810,CVE-2022-36042,CWE-787
rpm,9f03f42e2614a68f589f9db8fe76287146522c0c,bd36c5dc9fb6d90c46fbfed8c2d67516fc571ec8,CVE-2021-3521,CWE-284
rpm,f2d3be2a8741234faaa96f5fd05fdfdc75779a79,c815822c8bdb138066ff58c624ae83e3a12ebfa9,CVE-2017-7500,CWE-59
rpm,9f5b22850d6437b890541e36c0a5c5caea54f46a,25a435e90844ea98fe5eb7bef22c1aecf3a9c033,CVE-2021-35938,CWE-59
rpm,a651dad00b907e87eac83bf97dd18a4bb0477057,8f4b3c3cab8922a2022b9e47c71f1ecf906077ef,CVE-2021-20266,CWE-125
rsync,eee85e3c360d747be0d81594c03a80bc299bc345,c8255147b06b74dad940d32f9cef5fbe17595239,,CWE-119
rsyslog,8f93a76a3cced6952f64c71d18c735e65912fb96,0381a0de64a5a048c3d48b79055bd9848d0c7fc2,CVE-2018-16881,CWE-190
rsyslog,237df37a86479e1f60e73bdcd1da15ccc319fa15,dfa88369d4ca4290db56b843f9eabdae1bfe0fd5,CVE-2011-1488,CWE-772
rtl_433,45e8fc54b32ce9daf70e967b4fb396e86f9fde24,37455483889bd1c641bdaafc493d1cc236b74904,,CWE-703
ruby,b16ddc13f08b1d777763ec933bc791e74ee867f5,36e9ed7fef6eb2d14becf6c52452e4ab16e4bf01,CVE-2020-10663,CWE-20
ruby,753de85e40bf400f4cabeee07ab6923bb6e466b9,1c2ef610358af33f9ded3086aa2d70aac03dcac5,CVE-2009-4124,CWE-119
runc,dd023c457d84de44fa61e6ff0e0cf6a0edd1005e,0a8e4117e7f715d5fbeef398405813ce8e88558b,CVE-2019-5736,CWE-78
samba,30e724cbff1ecd90e5a676831902d1e41ec1b347,eb50fb8f3bf670bd7d1cf8fd4368ef4a73083696,CVE-2014-0178,CWE-665
samba,a118d4220ed85749c07fb43c1229d9e2fecbea6b,538d305de91e34a2938f5f219f18bf0e1918763f,CVE-2015-5330,CWE-200
samba,aa6c27148b9d3f8c1e4fdd5dd46bfecbbd0ca465,7f51ec8c4ed9ba1f53d722e44fb6fb3cde933b72,CVE-2015-5330,CWE-200
samba,ba5dbda6d0174a59d221c45cca52ecd232820d48,a118d4220ed85749c07fb43c1229d9e2fecbea6b,CVE-2015-5330,CWE-200
samba,538d305de91e34a2938f5f219f18bf0e1918763f,f36cb71c330a52106e36028b3029d952257baf15,CVE-2015-5330,CWE-200
samba,5b730ab846a9d4ae44b425094af2934c2f7b2843,4278ef25f64d5fdbf432ff1534e275416ec9561e,CVE-2015-5252,CWE-264
samba,7f51ec8c4ed9ba1f53d722e44fb6fb3cde933b72,0454b95657846fcecf0f51b6f1194faac02518bd,CVE-2015-5330,CWE-200
samba,1ba49b8f389eda3414b14410c7fbcb4041ca06b1,a819d2b440aafa3138d95ff6e8b824da885a70e9,CVE-2015-5296,CWE-20
samba,d724f835acb9f4886c0001af32cd325dbbf1f895,1ba49b8f389eda3414b14410c7fbcb4041ca06b1,CVE-2015-5296,CWE-20
samba,a819d2b440aafa3138d95ff6e8b824da885a70e9,b000da128b5fb519d2d3f2e7fd20e4a25b7dae7d,CVE-2015-8467,CWE-269
samba,675fd8d771f9d43e354dba53ddd9b5483ae0a1d7,d724f835acb9f4886c0001af32cd325dbbf1f895,CVE-2015-5296,CWE-20
samba,b232a7bc546f8e6fdb638164a8411772e67c8864,3cc0f1eeda5f133532dda31eef9fc1b394127e50,CVE-2020-14303,CWE-834
samba,c25460ee1f1b10bf69eaaf1ac937da225854d1d1,0998f2f1bced019db4000ef4b55887abcb65f6d2,CVE-2018-1140,CWE-20
samba,e5649ef6ee7fe2fd333ffdce3464c45a0cf01c9f,392ec4d241eb19c812cd49ff73bd32b2b09d8533,CVE-2014-0239,CWE-20
samba,3674b0891afb016c83763520b87e9f190dcfe884,745b99fc6b75db33cdb0a58df1a3f2a5063bc76e,CVE-2019-3824,CWE-125
samba,34383981a0c40860f71a4451ff8fd752e1b67666,42f0f57eb819ce6b68a8c5b3b53123b83ec917e3,CVE-2019-3824,CWE-125
samba,d097898020c77c34c99cda17f386d445c7980bed,d77a74237e660dd2ce9f1e14b02635f8a2569653,CVE-2014-0244,CWE-20
samba,ec504dbf69636a554add1f3d5703dd6c3ad450b8,aa6c27148b9d3f8c1e4fdd5dd46bfecbbd0ca465,CVE-2015-3223,CWE-189
samba,0998f2f1bced019db4000ef4b55887abcb65f6d2,3f95957d6de321c803a66f3ec67a8ff09befd16d,CVE-2018-1140,CWE-20
samba,745b99fc6b75db33cdb0a58df1a3f2a5063bc76e,9427806f7298d71bd7edfbdda7506ec63f15dda1,CVE-2019-3824,CWE-125
samba,9427806f7298d71bd7edfbdda7506ec63f15dda1,8d34d172092f71baad0d777567e49aebfa07313d,CVE-2019-3824,CWE-125
samba,50e44877c3df8098658bd4b1fdad25b8aaadf6f3,fab6b79b7724f0b636963be528483e3e946884aa,CVE-2021-20277,CWE-787
samba,e8e9677154c4ab67e4e9a9dca499121ae63a03bd,3674b0891afb016c83763520b87e9f190dcfe884,CVE-2019-3824,CWE-125
samba,f88b69f543002a05c8fb18ce21a16fad8aec5063,d8b9bb274b7e7a390cf3bda9cd732cb2227bdbde,CVE-2020-10730,CWE-416
samba,eee61be9b5867b63b73b0b1fea03f44a4e1235b7,22b4091924977f6437b59627f33a8e6f02b41011,CVE-2021-44142,CWE-125
samba,0d888f0c902ebd98cfb82d50ab8b8b3928341ee2,b95431ab2303eb258e37e88d8841f2fb79fc4af5,CVE-2022-32743,CWE-276
samba,2d3bd2d9ab16732d936da58109f7c977505dccd7,484c6980befb86f7d81d708829ed4ceb819538eb,CVE-2022-32744,CWE-290
samba,a2bb5beee82fd9c4c29decc07024057febeaf1b5,df487eb2d713e817660dd3b56bb26ba715fadfea,CVE-2022-32746,CWE-416
samba,3a4eb50cf74671de3442d179bd2d44afd5bc52c1,3e8d6e681f8dbe79e4595549f78c42649b3573a2,CVE-2021-3670,CWE-400
samba,6093b2d815a00a577036fa001b47d7fc5514ad2c,2632e8ebae826a7305fe7d3948ee28b77d2ffbc0,CVE-2020-14383,CWE-391
samba,cf29fb2cf4727466ccbd6f0ca8d5d4cb75666d99,e0248cde8dcd82f348218665f5edd6b30cd3ef1f,CVE-2013-4476,CWE-310
samba,81aa6c38f50ee67e47987b0acfb3f9b8e728cc58,6ef0e33fe8afa0ebb81652b9d42b42d20efadf04,CVE-2013-4124,CWE-189
samba,c300a85848350635e7ddd8129b31c4d439dc0f8a,e6fe5b4d64a8e1a03e1aaebafd97f313b3c94342,CVE-2020-14323,CWE-476
samba,e6fe5b4d64a8e1a03e1aaebafd97f313b3c94342,6093b2d815a00a577036fa001b47d7fc5514ad2c,CVE-2020-14323,CWE-476
samba,8eae8d28bce2c3f6a323d3dc48ed10c2e6bb1ba5,63d98ed90466295d0e946f79868d3d7aad6e7589,CVE-2013-4476,CWE-310
samba,2d7d1dff7d20d5b06ff50452e7f714af9f6a109e,425c31a599bb96c7d01273fc50b682bc42dbed57,CVE-2020-14383,CWE-391
samba,270d29a743a030653037cb176f3764bec3c79b6c,30e724cbff1ecd90e5a676831902d1e41ec1b347,CVE-2014-0178,CWE-665
samba,ffb599050ae2c1b9d0746addfdac1e41866aa819,bbad8f1de43d643e20f1a71c3466f08ed7c9d480,CVE-2022-32744,CWE-288
samba,484c6980befb86f7d81d708829ed4ceb819538eb,52dd9f8f835bc23415ec51dcc344478497e208c3,CVE-2022-32744,CWE-288
samba,f72090064bd674ea3a6d6b2e7556a9a85bb01df6,f9b2267c6eb8138fc94df7a138ad5d87526f1d79,CVE-2021-3670,CWE-703
samba,a5da8919303ea99937c0d3b536f964b7f1addda7,c300a85848350635e7ddd8129b31c4d439dc0f8a,CVE-2020-14318,CWE-269
samba,2641a2e7d5416632be2de916663e6c262c417775,f100bd2f2e4f047942002a992c99104227a17f81,CVE-2020-14318,CWE-269
samba,8d34d172092f71baad0d777567e49aebfa07313d,34383981a0c40860f71a4451ff8fd752e1b67666,CVE-2019-3824,CWE-125
samba,3029d9bf350e2ab34514975452def269efc3ed96,a60863458dc6b60a09aa8d31fada6c36f5043c76,CVE-2022-32742,CWE-200
sddm,c637727c958286659e9905993fca276a63f6f6d5,4cfed6b0a625593fb43876f04badc4dd99799d86,CVE-2015-0856,CWE-264
serenity,3fe7ac0924ada70faaf27636b6e0f40bcde24f77,48fbf6a88d4822a1e5470cf08f29464511bd72c1,CVE-2021-27343,CWE-120
serenity,7156b61d579d47636ad57ec0cf127258f65b50a6,c9f25bca048443e317f1994ba9b106f2386688c3,CVE-2021-28874,CWE-120
serenity,1ff6f2b4b266ff90f15d9a462c3b44f88c4c645b,4317db7498eaa5a37068052bb0310fbc6a5f78e4,CVE-2021-30045,CWE-120
server,9e2c26b0f6d91b3b6b0deaf9bc82f6e6ebf9a90b,3a52569499e2f0c4d1f25db1e81617a9d9755400,CVE-2021-46664,CWE-476
server,fd101daa84ec5f70f09c48e3fb7a4ce8f6d26edb,9e39d0ae44595dbd1570805d97c9c874778a6be8,CVE-2021-46668,CWE-400
server,08c7ab404f69d9c4ca6ca7a9cf7eec74c804f917,b3c3291f0b7c1623cb20663f7cf31b7f749768bc,CVE-2022-27376,CWE-416
server,32041e7058db02dd312833a0bfc50437a64546ea,807945f2eb5fa22e6f233cc17b85a2e141efe2c8,CVE-2022-27382,CWE-617
server,66832e3a6474967da7dcf22cd1c5e9368b699ef1,c05fd700970ad45735caed3a6f9930d4ce19a3bd,CVE-2022-27383,CWE-416
server,6a2d88c132221ea07dd322060089c85ff5e469b5,ecb6f9c894d3ebafeff1c6eb3b65cd248062296f,CVE-2022-27448,CWE-617
server,a8434c6c59e291b65f1e294cafa4555470c3094c,2e7891080667c59ac80f788eef4d59d447595772,CVE-2021-46666,CWE-617
server,8c34eab9688b4face54f15f89f5d62bdfd93b8a7,0beed9b5e933f0ff79b3bb346524f7a451d14e38,CVE-2022-27455,CWE-416
server,f73eea4984b632c1955211b9ea5b54be9dd56975,0dec71ca53729bd1a565bdc800e64008b44ffa48,CVE-2021-46667,CWE-190
server,9c5fd0f624df846686742182825d964c546fac58,5ba77222e9fe7af8ff403816b5338b18b342053c,CVE-2022-27386,CWE-89
server,8b6dfc3c029e32dccd6c311b861d6a2ec5163ab6,e1eb39a446c30b8459c39fd7f2ee1c55a36e97d2,CVE-2022-31622,CWE-703
shapelib,21ae8fc16afa15a1b723077b6cec3a9abc592f6a,c75b9281a5b9452d92e1682bdfe6019a13ed819f,CVE-2022-0699,CWE-415
Singular,20e666d815a6e4e060a4e12260b223c4680fd012,5f28fbf066626fa9c4a8f0e6408c0bb362fb386c,CVE-2022-40299,CWE-269
skiboot,1cdde9466ab658fb5b5a53af8c4e6a8929eef698,5be38b672c1410e2f10acd3ad2eecfdc81d5daf7,CVE-2021-36357,CWE-681
sleuthkit,193ee68c7554305ad259b167e427ef7c951e3c00,bc04aa017c0bd297de8a3b7fc40ffc6ddddbb95d,CVE-2018-19497,CWE-125
sleuthkit,637772e56af0f02925a7136e92b882766dc935ee,459ae818fc8dae717549810150de4d191ce158f1,CVE-2020-10232,CWE-125
spice,03d46e9e19cab32c432215fd842777bf1d6127f0,a4a16ac42d2f19a17e36556546aa94d5cd83745f,CVE-2019-3813,CWE-193
sqlite,beb22d086bae43a3e21ee140af3a9c8e369939d9,d1d43efa4fb0f2098c0e2c5bf2e807c58d5ec05b,CVE-2021-20223,CWE-787
sqlite,59c56796917a28041e8f315abe1a376508413961,54d501092d88c0cf89bec4279951f548fb0b8618,CVE-2019-19925,CWE-434
sqlite,b4b36306576fcc053f3e7f9fcfd990340bdb96e8,a6c1a71cde082e09750465d5675699062922e387,CVE-2019-20218,CWE-755
sqlite,34ab941e5bae10894b3c0653248c6636edc5e9f8,8654186b0236d556aa85528c2573ee0b6ab71be3,CVE-2019-19924,CWE-755
sqlite,7db212a70b6520832a22e98f5f506c6cc7826f3e,39df24a3f02495e5ef6bb5ea8ce029a2c1e377e6,CVE-2020-6405,CWE-125
sqlite,6e1c45ef2ee3aaea9e1f89e1cfa036c0f112e92c,396afe6f6aa90a31303c183e11b2b2d4b7956b35,CVE-2019-19923,CWE-476
sqlite,646975c521f3d857b449f441b5b586e7124b499c,75e95e1fcd52d3ec8282edb75ac8cd0814095d54,CVE-2019-19880,CWE-476
sqlite,6ad0e25fa41bf51f6ee5302ac62842cf5546223d,8428b3b437569338a9d1e10c4cd8154acbe33089,CVE-2019-19926,CWE-476
sqlite,1cfee74a2812b8f09e8b8ecf419a69b19de16b79,5f69512404cd2e5153ddf90ea277fbba6dd58ab7,,CWE-476
sqlite,e8c4f03266e1b89bc693c2294734c4f828a177f8,0990c415f65d2556a5e4122cbe5727d500411aeb,,CWE-787
squid,b9a1bbfbc531359a87647271a282edff9ccdd206,5e2ea2b13bd98f53e29964ca26bb0d602a8a12b9,CVE-2021-46784,CWE-400
squid,874e8b4ca0342a1c399ddadc1cf6998590fa46a6,780c4ea1b4c9d2fb41f6962aa6ed73ae57f74b2b,CVE-2021-46784,CWE-400
squid,800967afde7921eb22a2711c5a75b5cd9c9d7178,47a085ff06598b64817875769022b8707a0af7db,CVE-2021-28651,CWE-401
squid,e785673943961a90760ad71b36a40478bca2398d,fd68382860633aca92065e6c343cfd1b12b126e7,CVE-2020-15811,CWE-444
squid,b3e0fbf9377f1c79d83188b9877370b2ef5e8f48,d09b34de2575af3bab4b34c775f93acb7270b4c3,CVE-2021-28662,CWE-116
stb,c72a95d766b8cbf5514e68d3ddbf6437ac9425b1,98fdfc6df88b1e34a736d5e126e6c8139c8de1a6,CVE-2019-13217,CWE-787
swtpm,48773fe3eabb60a53bb121c34177244da7299fa5,9f740868fc36761de27df3935513bdebf8852d19,CVE-2022-23645,CWE-125
swtpm,06a2bbd7200eb7952f965f20a0e7d3eae97db2d8,cae5991423826f21b11f7a5bc7f7b2b538bde2a2,CVE-2020-28407,CWE-59
swtpm,4cc42c0ba3632a98ef381bda68d0a4eaec4578db,634b6294000fb785b9f12e13b852c18a0888b01e,CVE-2020-28407,CWE-59
tcpdump,66df248b49095c261138b5a5e34d341a6bf9ac7f,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,CVE-2017-13725,CWE-125
tcpdump,0cb1b8a434b599b8d636db029aadb757c24e39d6,061e7371a944588f231cb1b66d6fb070b646e376,CVE-2017-13689,CWE-125
tcpdump,26b956739a77641634964e90aa765884daef0d0f,0cb1b8a434b599b8d636db029aadb757c24e39d6,CVE-2017-13688,CWE-125
tcpdump,5d340a5ca6e420a70297cdbdf777333f18bfdab7,5d0d76e88ee2d3236d7e032589d6f1d4ec5f7b1e,CVE-2017-13055,CWE-125
tcpdump,83c64fce3a5226b080e535f5131a8a318f30e79b,e6511cc1a950fe1566b2236329d6b4bd0826cc7a,CVE-2017-13054,CWE-125
tcpdump,e6511cc1a950fe1566b2236329d6b4bd0826cc7a,bd4e697ebd6c8457efa8f28f6831fc929b88a014,CVE-2017-13053,CWE-125
tcpdump,bd4e697ebd6c8457efa8f28f6831fc929b88a014,5d340a5ca6e420a70297cdbdf777333f18bfdab7,CVE-2017-13052,CWE-125
tcpdump,331530a4076c69bbd2e3214db6ccbe834fb75640,289c672020280529fd382f3502efab7100d638ec,CVE-2017-13051,CWE-125
tcpdump,289c672020280529fd382f3502efab7100d638ec,83c64fce3a5226b080e535f5131a8a318f30e79b,CVE-2017-13050,CWE-125
tcpdump,d515b4b4a300479cdf1a6e0d1bb95bc1f9fee514,aa0858100096a3490edf93034a80e66a4d61aad5,CVE-2017-13049,CWE-125
tcpdump,6283c99a5196cb97399ca68f8793db6fde00b6af,3c8a2b0e91d8d8947e89384dacf6b54673083e71,CVE-2017-13048,CWE-125
tcpdump,3c8a2b0e91d8d8947e89384dacf6b54673083e71,331530a4076c69bbd2e3214db6ccbe834fb75640,CVE-2017-13047,CWE-125
tcpdump,3b36ec4e713dea9266db11975066c425aa669b6c,d10a0f980fe8f9407ab1ffbd612641433ebe175e,CVE-2017-13046,CWE-125
tcpdump,c2f6833dddecf2d5fb89c9c898eee9981da342ed,3b36ec4e713dea9266db11975066c425aa669b6c,CVE-2017-13045,CWE-125
tcpdump,39582c04cc5e34054b2936b423072fb9df2ff6ef,c2f6833dddecf2d5fb89c9c898eee9981da342ed,CVE-2017-13044,CWE-125
tcpdump,d10a0f980fe8f9407ab1ffbd612641433ebe175e,d515b4b4a300479cdf1a6e0d1bb95bc1f9fee514,CVE-2017-13043,CWE-125
tcpdump,f4b9e24c7384d882a7f434cc7413925bf871d63e,39582c04cc5e34054b2936b423072fb9df2ff6ef,CVE-2017-13042,CWE-125
tcpdump,4c3aee4bb0294c232d56b6d34e9eeb74f630fe8c,f4b9e24c7384d882a7f434cc7413925bf871d63e,CVE-2017-13041,CWE-125
tcpdump,3cb7c9ac790752e2f06ae7d8f4da3c75c934584c,7335163a6ef82d46ff18f3e6099a157747241629,CVE-2017-13038,CWE-125
tcpdump,c2f3b23b022a6d1e809ab26f49f1ee45841d6056,2c2cfbd2b771ac888bc5c4a6d922f749d3822538,CVE-2017-13037,CWE-125
tcpdump,571a6f33f47e7a2394fa08f925e534135c29cf1e,88b2dac837e81cf56dce05e6e7b5989332c0092d,CVE-2017-13036,CWE-125
tcpdump,da6f1a677bfa4476abaeaf9b1afe1c4390f51b41,571a6f33f47e7a2394fa08f925e534135c29cf1e,CVE-2017-13035,CWE-125
tcpdump,e0d8ee571438c755ff988f70886f8c4f5e9a8434,ae83295915d08a854de27a88efac5dd7353e6d3f,CVE-2017-13033,CWE-125
tcpdump,eb8c0d4636363c881503d9c091604fbf785725eb,2d669862df7cd17f539129049f6fb70d17174125,CVE-2017-13031,CWE-125
tcpdump,b20e1639dbac84b3fcb393858521c13ad47a9d70,a77ff09c46560bc895dea11dc9fe643486b056ac,CVE-2017-13027,CWE-125
tcpdump,7d3aba9f06899d0128ef46e8a2fa143c6fad8f62,5338aac7b8b880b0c5e0c15e27dadc44c5559284,CVE-2017-13025,CWE-125
tcpdump,b8e559afaeb8fe0604a1f8e3ad4dc1445de07a00,7d3aba9f06899d0128ef46e8a2fa143c6fad8f62,CVE-2017-13024,CWE-125
tcpdump,eee0b04bcfdae319c242b0b8fc3d07029ee65b8c,b8e559afaeb8fe0604a1f8e3ad4dc1445de07a00,CVE-2017-13023,CWE-125
tcpdump,67c7126062d59729cd421bb38f9594015c9907ba,eee0b04bcfdae319c242b0b8fc3d07029ee65b8c,CVE-2017-13022,CWE-125
tcpdump,c5dd7bef5e54da5996dc4713284aa6266ae75b75,67c7126062d59729cd421bb38f9594015c9907ba,CVE-2017-13021,CWE-125
tcpdump,4601c685e7fd19c3724d5e499c69b8d3ec49933e,c5dd7bef5e54da5996dc4713284aa6266ae75b75,CVE-2017-13020,CWE-125
tcpdump,26a6799b9ca80508c05cac7a9a3bef922991520b,4601c685e7fd19c3724d5e499c69b8d3ec49933e,CVE-2017-13019,CWE-125
tcpdump,11b426ee05eb62ed103218526f1fa616851c43ce,26a6799b9ca80508c05cac7a9a3bef922991520b,CVE-2017-13018,CWE-125
tcpdump,c177cb3800a9a68d79b2812f0ffcb9479abd6eb8,11b426ee05eb62ed103218526f1fa616851c43ce,CVE-2017-13017,CWE-125
tcpdump,985122081165753c7442bd7824c473eb9ff56308,c177cb3800a9a68d79b2812f0ffcb9479abd6eb8,CVE-2017-13016,CWE-125
tcpdump,cc356512f512e7fa423b3674db4bb31dbe40ffec,985122081165753c7442bd7824c473eb9ff56308,CVE-2017-13015,CWE-125
tcpdump,13ab8d18617d616c7d343530f8a842e7143fb5cc,cc356512f512e7fa423b3674db4bb31dbe40ffec,CVE-2017-13014,CWE-125
tcpdump,9f0730bee3eb65d07b49fd468bc2f269173352fe,8509ef02eceb2bbb479cea10fe4a7ec6395f1a8b,CVE-2017-13012,CWE-125
tcpdump,93493458ca50fa3fa45be20e2ed087a5dc2c594d,9f0730bee3eb65d07b49fd468bc2f269173352fe,CVE-2017-13011,CWE-119
tcpdump,db8c799f6dfc68765c9451fcbfca06e662f5bd5f,877b66b398518d9501513e0860c9f3a8acc70892,CVE-2017-13010,CWE-125
tcpdump,5edf405d7ed9fc92f4f43e8a3d44baa4c6387562,db8c799f6dfc68765c9451fcbfca06e662f5bd5f,CVE-2017-13009,CWE-125
tcpdump,cc4a7391c616be7a64ed65742ef9ed3f106eb165,ca336198e8bebccc18502de27672fdbd6eb34856,CVE-2017-13007,CWE-125
